matchid,teamid,win,kda,totdmgdealt,totdmgtochamp,totdmgtaken,goldearned,goldspent,totminionskilled,neutralminionskilled,champlvl,firstblood,firsttower,firstinhib,firstbaron,firstdragon,firstharry,towerkills,inhibkills,baronkills,dragonkills,harrykills,duration
139185,200,1.0,3.449122807017544,79.59302452316076,13.37068119891008,11.874659400544958,7.2541689373297,6.4128610354223445,0.07237057220708447,0.019073569482288832,0.008174386920980926,1,1,1,0,1,0,0.005994550408719346,0.0016348773841961854,0.0,0.0005449591280653951,0.0,1835
139186,100,1.0,1.2587301587301591,64.80862250262881,11.497266035751839,14.873080967402736,6.8115667718191375,5.756572029442692,0.06267087276550999,0.015036803364879074,0.008096740273396425,1,1,1,0,1,0,0.00473186119873817,0.0010515247108307045,0.0,0.0015772870662460567,0.0,1902
139186,200,0.0,2.1518181818181814,47.642166140904315,10.968980021030495,13.803995793901155,5.791692954784438,5.460883280757098,0.04752891692954785,0.008307045215562567,0.0076761303890641435,0,0,0,0,0,0,0.0015772870662460567,0.0,0.0,0.0,0.0,1902
139187,100,0.0,0.5,18.18338590956888,2.9972660357518404,7.148475289169295,3.6746582544689796,3.107255520504732,0.03301787592008412,0.0035751840168243955,0.007781282860147213,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,951
139187,200,1.0,1.8633333333333333,46.88517350157729,5.628601472134595,8.257413249211357,6.710199789695058,3.4752891692954786,0.06435331230283912,0.010094637223974762,0.010094637223974762,1,1,1,0,1,0,0.00946372239747634,0.0010515247108307045,0.0,0.0010515247108307045,0.0,951
139188,100,0.0,1.515294117647059,59.73899543378995,9.029223744292237,10.397260273972602,5.908584474885846,5.371689497716894,0.06949771689497716,0.00730593607305936,0.0072146118721461185,0,1,0,0,1,0,0.0013698630136986301,0.0,0.0,0.00045662100456621003,0.0,2190
139188,200,1.0,2.103418803418804,72.85251141552511,8.638904109589042,12.320091324200911,6.8268493150684915,6.0296803652968025,0.0715068493150685,0.01333333333333333,0.007762557077625571,1,0,1,1,0,0,0.0036529680365296802,0.00045662100456621003,0.0009132420091324201,0.0009132420091324201,0.0,2190
139189,100,0.0,2.4133333333333336,75.72349559218091,11.841931774626293,14.974396320429282,6.704024530471445,6.242238405519357,0.0669221924108854,0.008509007282483709,0.006822537370640093,0,0,0,1,0,0,0.0026830203142966655,0.0,0.0007665772326561902,0.0003832886163280951,0.0,2609
139189,200,1.0,1.386868686868687,76.41080873898045,12.668838635492525,15.057493292449214,6.980912226906861,6.949022614028364,0.06952855500191643,0.012111920275967804,0.006822537370640093,1,1,1,0,1,0,0.004216174779609045,0.0015331544653123803,0.0,0.0015331544653123803,0.0,2609
139190,100,0.0,1.7954761904761902,64.6744966442953,10.43346116970278,13.689069990412273,5.923010546500479,5.426653883029722,0.062032598274209025,0.010450623202301057,0.0071907957813998075,1,1,0,0,1,1,0.0019175455417066154,0.0,0.0,0.0019175455417066154,0.00047938638542665386,2086
139190,200,1.0,3.700151515151516,67.6549376797699,10.891466922339404,13.722531160115054,6.790316395014383,6.211888782358581,0.058772770853307774,0.01236816874400767,0.007574304889741131,0,0,1,1,0,0,0.004793863854266539,0.0014381591562799617,0.00047938638542665386,0.0,0.0,2086
139191,100,1.0,2.627142857142857,69.52669235002752,7.6170610897083115,10.114474408365435,6.553880022014309,5.61915244909191,0.0720968629609246,0.01166758392955421,0.007815079801871216,1,1,1,0,1,0,0.0049532195927352776,0.000550357732526142,0.0,0.001100715465052284,0.0,1817
139191,200,0.0,2.18,58.88409466152999,6.60253164556962,10.692790313703908,5.338690148596587,4.928453494771602,0.06736378646119978,0.012658227848101266,0.007374793615850303,0,0,0,0,0,1,0.001651073197578426,0.0,0.0,0.0,0.000550357732526142,1817
139192,100,1.0,3.4979797979797977,74.47319216939674,14.353256092688772,12.671514182980426,6.3204155013983225,5.695405513383941,0.05944866160607273,0.01110667199360767,0.006951658010387534,0,1,1,1,1,0,0.003595685177786656,0.0015980823012385138,0.00039952057530962844,0.0011985617259288853,0.0,2503
139192,200,0.0,2.2808823529411764,59.570914902117465,9.539912105473432,16.883260087894527,5.812465041949659,5.74190970834998,0.06552137435077908,0.010467439073112265,0.006632041550139833,1,0,0,0,0,0,0.001997602876548142,0.0,0.0,0.00039952057530962844,0.0,2503
139193,100,1.0,2.553080808080808,66.44960317460318,9.986507936507936,10.93829365079365,6.575198412698412,5.989583333333332,0.0691468253968254,0.0125,0.0077380952380952375,0,1,1,1,0,0,0.00496031746031746,0.001488095238095238,0.000496031746031746,0.001488095238095238,0.0,2016
